product_name,sku,price,Sale_price,photos,video,name,name-link
Adriana Chechik signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1098),AdrianaC109827022023r,29.95,22.95,Adriana_Chechik_signed_Rp_RP_RP_1098.jpg|Adriana_Chechik_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Adriana_Chechik_Signing_Autographs_Video.mp4""][/video]",Adriana Chechik,Adriana-Chechik
Adriana Chechik signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1102),AdrianaC110227022023r,29.95,22.95,Adriana_Chechik_signed_Rp_RP_RP_1102.jpg|Adriana_Chechik_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Adriana_Chechik_Signing_Autographs_Video.mp4""][/video]",Adriana Chechik,Adriana-Chechik
Aften Opal signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1160),AftenO116027022023r,29.95,22.95,Aften_Opal_signed_Rp_RP_RP_1160.jpg|Aften_Opal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aften_Opal_Signing_Autographs_Video.mp4""][/video]",Aften Opal,Aften-Opal
Aften Opal signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1162),AftenO116227022023r,29.95,22.95,Aften_Opal_signed_Rp_RP_RP_1162.jpg|Aften_Opal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aften_Opal_Signing_Autographs_Video.mp4""][/video]",Aften Opal,Aften-Opal
Aften Opal signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1163),AftenO116327022023r,29.95,22.95,Aften_Opal_signed_Rp_RP_RP_1163.jpg|Aften_Opal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aften_Opal_Signing_Autographs_Video.mp4""][/video]",Aften Opal,Aften-Opal
Aften Opal signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1164),AftenO116427022023r,29.95,22.95,Aften_Opal_signed_Rp_RP_RP_1164.jpg|Aften_Opal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aften_Opal_Signing_Autographs_Video.mp4""][/video]",Aften Opal,Aften-Opal
Aften Opal signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1165),AftenO116527022023r,29.95,22.95,Aften_Opal_signed_Rp_RP_RP_1165.jpg|Aften_Opal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aften_Opal_Signing_Autographs_Video.mp4""][/video]",Aften Opal,Aften-Opal
Aiden Ashley signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1171),AidenA117127022023r,29.95,22.95,Aiden_Ashley_signed_Rp_RP_RP_1171.jpg|Aiden_Ashley_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aiden_Ashley_Signing_Autographs_Video.mp4""][/video]",Aiden Ashley,Aiden-Ashley
Aiden Ashley signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1180),AidenA118027022023r,29.95,22.95,Aiden_Ashley_signed_Rp_RP_RP_1180.jpg|Aiden_Ashley_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aiden_Ashley_Signing_Autographs_Video.mp4""][/video]",Aiden Ashley,Aiden-Ashley
Aiden Ashley signed model 8x10 Photo -PROOF- -CERTIFICATE- (A1183),AidenA118327022023r,29.95,22.95,Aiden_Ashley_signed_Rp_RP_RP_1183.jpg|Aiden_Ashley_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Aiden_Ashley_Signing_Autographs_Video.mp4""][/video]",Aiden Ashley,Aiden-Ashley
