product_name,sku,price,sale_price,photos,vid,name,namelink
Abby Cross signed model 8x10 Photo -PROOF- -CERTIFICATE- (A0001),AbbyC00011162022r,29.95,22.95,Abby_Cross_Signed_8x10_0001.jpg|Alex_Coal_Proof.jpg,"[video width=""360"" height=""640"" mp4=""https://stalicali.com/wp-content/uploads/wpallimport/files/Abby_Cross_Signing_Autographs_Video.mp4""][/video]",Abby Cross,Abby-Cross
